Entity,Superclass(es),http://purl.org/ozo/onz-g#definitionSource,http://purl.org/ozo/onz-g#editorNote,http://www.w3.org/2000/01/rdf-schema#comment,http://www.w3.org/2000/01/rdf-schema#label,http://www.w3.org/2004/02/skos/core#closeMatch,http://www.w3.org/2004/02/skos/core#definition,http://www.w3.org/2004/02/skos/core#exactMatch,
http://purl.org/ozo/onz-g#ThemeCaseRole,http://purl.org/ozo/onz-g#CaseRole,,,"'Examples:

'Yesterday, Mary mailed THE LETTER to John.'
'MARY flew to New York in the newest Airbus.''","'ThemaCaseRole'","'http://www.ontologyportal.org/translations/SUMO.owl.txt#objectTransferred'","'Editorial: A ThemeCaseRole is played by some Object participating in some Perdurant as the thing that is transferred.'",,
http://purl.org/ozo/onz-g#TherapeuticIntervention,http://purl.org/ozo/onz-g#SocialInteractionEvent,,,"'Cure related extensions for TherapeuticInterventions can be placed here. For this version of the onz-g, we incorporated a limited number of cure related interventions that were identified for the current use case of Quality of Care in Dutch nursing homes. We refer to e.g. SnoMed for an extensive classification of TherapeuticInterventions.'	'Note that 'providing assistence with activities of daily living' is NOT considered a TherapeuticIntervention as its prime focus is not on alleviating or curing some DiseaseOrSyndrome despite that experiencing assistence may have a therapeutic effect on the PatientInCare.'","'TherapeutischeInterventie'","'http://purl.bioontology.org/ontology/SNOMEDCT/277132007'","'Editorial: TherapeuticIntervention is any SocialInteractionEvent carried out with the intention to cure, alleviate or reduce (the symptoms of) some DiseaseOrSyndrome.'","'http://www.ontologyportal.org/translations/SUMO.owl.txt#TherapeuticProcess'",
http://purl.org/ozo/onz-g#TherapeuticSubstance,http://purl.org/ozo/onz-g#BiologicallyActiveSubstance,,,"'In onz-g, we included a small set of therapeutic substances that are deemed important for the domain. For a structured set of (potential) subtypes to extend the hierarchy for TherapeuticSubstance, we refer to SnoMed and the NCIT: 	

http://purl.bioontology.org/ontology/SNOMEDCT/410942007 (Drug or Medicament)
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C1909 ( Pharmacologic Substance)'	'Note that this class is for substances; for the medical products made from or with these substances, we refer to onz-g:PharmaceuticalArtifact.

Some TherapeuticSubstances will be man-made and could therefore erroneously be interpreted as Artifact; note however that not all man-made PhysicalObjects are necessarily Artifacts.

Note that instances of TherapeuticSubstance are not always necessarily and intrinsically therapeutic, but they can function as such within a specific context. Depending on the domain and the specific information need, one can consider  e.g. 'lithium'  to be an instance or subtype of ChemicalSubstance, TherapeuticSubstance or both.'","'TherapeutischeSubstantie'","'http://www.ontologyportal.org/translations/SUMO.owl.txt#Medicine'","'Editorial: TherapeuticSubstance is a BiologicallyActiveSubstance that may have an effect in the treatment, stabilization or prevention of some PathologicalProcess in some Organism.'","'http://purl.bioontology.org/ontology/SNOMEDCT/410942007'	'http://purl.bioontology.org/ontology/STY/T121'",
http://purl.org/ozo/onz-g#Toxin,http://purl.org/ozo/onz-g#BiologicallyActiveSubstance,,,,"'Toxine'",,"'Editorial: Toxin is a poisonous BiologicallyActiveSubstance that is produced within a Cell or Organism, or man-made as a synthetic analogue.'","'http://purl.bioontology.org/ontology/SNOMEDCT/80917008'	'http://www.ontologyportal.org/translations/SUMO.owl.txt#Toxin'",
http://purl.org/ozo/onz-g#Trainee,http://purl.org/ozo/onz-g#Employee,,,,"'Trainee'",,"'Editorial: Trainee is the role of some Human who undergoes training for a particular job or profession within some Organization, usually after having graduated from some educational program.'	'Editorial: Trainee is de Rol van een Persoon die na het behalen van een opleidingskwalificatie in dienst is van een Organisatie en binnen of namens deze Organisatie werkzaamheden verricht en specifieke aanvullende beroeps- of functiegerichte trainingen volgt.'",,
http://purl.org/ozo/onz-g#Translocation,http://purl.org/ozo/onz-g#EventivePerdurant,,,"'For body motions that are not focused primarily on changing location, we refer to X and its subclasses. Examples of body motions are: 'raise arm', 'bend knee', etc.'","'Translocatie'",,"'http://www.ontologyportal.org/translations/SUMO.owl.txt#Translocation'	'Editorial: Translocation is an EventivePerdurant where some PhysicalObject moves from one location to another location.'",,
http://purl.org/ozo/onz-g#TransportationDevice,http://purl.org/ozo/onz-g#Device,,,,"'Transportmiddel'","'http://purl.bioontology.org/ontology/SNOMEDCT/261324000'","'Editorial: Transportmiddel is een fysiek en mensgemaakt Middel dat wordt gebruikt om FysiekeObjecten zoals personen en goederen van een Locatie naar een andere Locatie te verplaatsen.'	'Editorial: TransportationDevice is a Device that acts as an Instrument in the Translocation of PhysicalObjects from one Location to another Location.'","'http://www.ontologyportal.org/translations/SUMO.owl.txt#TransportationDevice'",
http://purl.org/ozo/onz-g#TrunkRestraint,http://purl.org/ozo/onz-g#PhysicalRestraintDevice,,,,"'Bratexband'","'http://purl.bioontology.org/ontology/SNOMEDCT/717243002'","'Editorial: Bratexband is een MobiliteitsBeperkendMiddel waarbij een Persoon door een band om een deel van de torso wordt gefixeerd aan een bed of stoel.'",,
http://purl.org/ozo/onz-g#UnitOfCurrency,http://purl.org/ozo/onz-g#NonCompositeUnitOfMeasure,,,,"'ValutaTypeEenheid'",,"'Editorial: Instances of UnitOfCurrency are units for money in common use, especially for people in some nation.'","'http://www.ontologyportal.org/translations/SUMO.owl.txt#UnitOfCurrency'",
http://purl.org/ozo/onz-g#UnitOfDuration,http://purl.org/ozo/onz-g#NonCompositeUnitOfMeasure,,,"'Domain-specific units of volume such as '40 hour workweek' and '36 hour workweek' will also be instances of this class. This allows to say e.g. that some institution A has three employees with a fulltime contract using '36 hour workweek' as unit of measure while institution B has three employees with a fulltime contract but uses the unit of measure '40 hour workweek'.

Note that the instance '36 hour workweek' has two different meanings: a.) a unit of duration and b.) a specific DurationValue. The difference can also be illustrated with two contrastive example sentences: 

'We employ a 36 hour workweek for deriving how many full time positions we have at this institution' 
versus 
'Mary has a 36 hour workweek but her collegue works only 12 hours a week' (duration value)'	'Also see: onz-g:TemporalValue'	'Instances of this class can be used to form instances of time durations; the unit 'day' can be used to form 'six days'. Note that the ontology will enable to express that 'six' is dataValueType of some DurationValue for which the UnitOfDuration 'day' is used.'","'TijdsduurEenheid'",,"'Editorial: UnitOfDuration represents the standardized units of time such as 'minute' and 'hour'.'",,
http://purl.org/ozo/onz-g#UnitOfLength,http://purl.org/ozo/onz-g#NonCompositeUnitOfMeasure,,,,"'LengteEenheid'",,"'Editorial: UnitOfLength represents the standardized units of length such as 'inch' and 'nanometer'.'",,
http://purl.org/ozo/onz-g#UnitOfMass,http://purl.org/ozo/onz-g#NonCompositeUnitOfMeasure,,,,"'GewichtsEenheid'",,"'Editorial: UnitOfMass represents the standardized units of mass such as 'kilo' and 'ounce'.'","'http://www.ontologyportal.org/translations/SUMO.owl.txt#UnitOfMass'",
http://purl.org/ozo/onz-g#UnitOfMeasure,http://purl.org/ozo/onz-g#AbstractParticular,,,,"'Meeteenheid'",,"'SUMO: A standard of measurement for some dimension. For example, the Meter is a UnitOfMeasure for the dimension of length, as is the Inch. There is no intrinsic property of a UnitOfMeasure that makes it primitive or fundamental, rather, a system of units (e.g. SystemeInternationalUnit) defines a set of orthogonal dimensions and assigns units for each.'","'http://purl.bioontology.org/ontology/SNOMEDCT/767524001'	'http://www.ontologyportal.org/translations/SUMO.owl.txt#UnitOfMeasure'",
http://purl.org/ozo/onz-g#UnitOfTemperature,http://purl.org/ozo/onz-g#NonCompositeUnitOfMeasure,,,,"'TemperatuurEenheid'",,"'Editorial: UnitOfTemperature represents the standardized units of temperature such as 'Celsius' and 'Fahrenheit'.'","'http://www.ontologyportal.org/translations/SUMO.owl.txt#UnitOfTemperature'",
http://purl.org/ozo/onz-g#UnitOfVolume,http://purl.org/ozo/onz-g#NonCompositeUnitOfMeasure,,,,"'FysiekeInhoudsEenheid'",,"'Editorial: UnitOfVolume represents the standardized units of volume such as 'Liter' and 'Milliliter'.'","'http://www.ontologyportal.org/translations/SUMO.owl.txt#UnitOfVolume'",
http://purl.org/ozo/onz-g#UnitOfWorkload,http://purl.org/ozo/onz-g#CompositeUnitOfMeasure,,,"'A domain-specific example of a CompositeUnitOfMeasure is UnitOfWorkload with its instance 'FTE' or 'Full-time equivalent'. This is a unit of measure for workloads and can be defined as 'the number of total hours worked divided by the maximum number of compensable hours in a full-time schedule as defined by law' (source:Wikipedia).

Since the full-time schedule may vary within the Cure domain, this ontology provides additional units of measure to state that e.g. '0.8' is a data value of some QuantityValue and that it uses the CompositeUnitOfMeasure 'FTE' and the NonCompositeUnitOfMeasure '38 hours workweek'.

Also see the notes for onz-g:UnitOfDuration.'","'UitvoeringVanArbeidTijdseenheid'",,"'Editorial: Instances of UnitOfWorkload are units for the amount of work over a given period.'",,
http://purl.org/ozo/onz-g#ValidityQuality,http://purl.org/ozo/onz-g#NormativeQuality,,,"'Note that this quality is NOT intended for statements on the existence or truth value of some Entity, e.g.:

'the building/organization/civil war existed in 2022' 
and
'what he said was not true/no longer true/false/a lie'

do NOT refer to some ValidityQuality as modeled and defined in this ontology.'","'GeldigheidsEigenschap'",,"'Editorial: ValidityQuality is a NormativeQuality that is (formally) assigned to some Entity by some Human or Organization and characterizes the validity the of this Entity according to some norm, law or authority.'",,
http://purl.org/ozo/onz-g#ValidityValue,http://purl.org/ozo/onz-g#NormativeValue,,,,"'GeldigheidsWaarde'",,"'Instances of ValidityValue express the possible values of some ValidtyQuality such as 'expired', 'in effect', etc.'",,
http://purl.org/ozo/onz-g#VariableCollection,http://purl.org/ozo/onz-g#Collection,,,"'Examples: flock of sheep, military convoy, musical group, football team, a family.'","'VariabeleGroepOfCollectie'",,"'Editorial: VariableCollection is a Collection that carries an intensional Identity criterion, meaning that the Identity of the Collection is not defined by its members. I.e.:  members can move in our out of the Collection without changing the Identity of the Collection.'","'http://purl.org/nemo/gufo#VariableCollection'",
http://purl.org/ozo/onz-g#VillageOrCity,http://purl.org/ozo/onz-g#GeopoliticalArea,,,,"'DorpOfStad'","'http://purl.bioontology.org/ontology/SNOMEDCT/224806006'	'http://purl.bioontology.org/ontology/SNOMEDCT/288520005'","'Editorial: VillageOrCity is a GeopoliticalArea occupied by a permanent human settlement.'","'http://www.ontologyportal.org/translations/SUMO.owl.txt#City'",
http://purl.org/ozo/onz-g#ViolentInteraction,http://purl.org/ozo/onz-g#SocialInteractionEvent,,,"'Note that ViolantInteraction does not impose any perspective on either the agent or the patient of some event. In other words: 'two people fighting eachother' and 'Mary assaulted John' can both be labeled as ViolentInteraction events.

We refer to onz-g:Participant and its subclasses for roles that can be applied to instantiate e.g. the agent and patient of some ViolentInteraction.'	'Note that the result of some AbusiveEvent may induce the change of some internal quality of some Human, though this is not always and necessarily the case for every instance. This is one of the disciminitive features between instances of onz-g:ViolentInteraction/onz-g:AbusiveEvent and onz-g:InternalChange.

Note however, that some event can be labeled as e.g. onz-g:Injuring AND onz-g:PhysicalAbusiveEvent if applicable and desirable in some context.'","'GeweldadigeInteractie'",,"'Editorial: ViolentInteraction is a SocialInteractionEvent in which some Human or GroupOfHumans intentionally and willfully (attempts to) cause some form of harm to some other Human or GroupOfHumans.'","'http://www.ontologyportal.org/translations/SUMO.owl.txt#ViolentContest'",
http://purl.org/ozo/onz-g#VirtualArea,http://purl.org/ozo/onz-g#Area,,,"'VirtualAreas can be identified with a VirtualPlaceInformationObject, i.e. IP adresses, webpage addresses, etc.'","'VirtueelAreaal'",,"'Editorial: VirtualArea is an Area that simulates or is perceived by humans as an Area but exists only digitally.'",,
